sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.910000000000000000e+02,5.525771522221485741e-04,2.911869101686623384e+00,2.912272793148075412e+00,2.894377703900543164e+00,2.937407320789438891e+00
1.920000000000000000e+02,5.483928956084430702e-04,2.910770320662049215e+00,2.911180172347087591e+00,2.893124701194209614e+00,2.936349035260259033e+00
1.930000000000000000e+02,5.442633721981955663e-04,2.909661825242221500e+00,2.910077866398808499e+00,2.891891230172428884e+00,2.935279583183346475e+00
1.940000000000000000e+02,5.401875984221078978e-04,2.908543739732849076e+00,2.908965998362973870e+00,2.890680785544669007e+00,2.934199102083886235e+00
1.950000000000000000e+02,5.361646131380309052e-04,2.907416186761868637e+00,2.907844689634074165e+00,2.889461819129917064e+00,2.933107727795953856e+00
1.960000000000000000e+02,5.321934770118185321e-04,2.906279287309388781e+00,2.906714059971210684e+00,2.888234665512428023e+00,2.932002719055315065e+00
1.970000000000000000e+02,5.282732719182318569e-04,2.905133160736832032e+00,2.905574227527680797e+00,2.886998849956757596e+00,2.930849136999545301e+00
1.980000000000000000e+02,5.244031003611555842e-04,2.903977924815667855e+00,2.904425308879527101e+00,2.885758892202643366e+00,2.929684609254739502e+00
1.990000000000000000e+02,5.205820849124051346e-04,2.902813695755078971e+00,2.903267419053508824e+00,2.884525975097431694e+00,2.928509272650313910e+00
2.000000000000000000e+02,5.168093676684497404e-04,2.901640588228726614e+00,2.902100671554161071e+00,2.883285134858256438e+00,2.927323262506685175e+00
2.010000000000000000e+02,5.130841097243871510e-04,2.900458715401398546e+00,2.900925178390412196e+00,2.882036489064840001e+00,2.926126712655709117e+00
2.020000000000000000e+02,5.094054906645489140e-04,2.899268188954662762e+00,2.899741050101110940e+00,2.880780153544564737e+00,2.924920329537231023e+00
2.030000000000000000e+02,5.057727080691269131e-04,2.898069119112050895e+00,2.898548395780348397e+00,2.879516242401793491e+00,2.923703739383176181e+00
2.040000000000000000e+02,5.021849770362493519e-04,2.896861614663049256e+00,2.897347323101949979e+00,2.878244868046742955e+00,2.922477013924092759e+00
2.050000000000000000e+02,4.986415297189467381e-04,2.895645782987316785e+00,2.896137938343253282e+00,2.876966141223651352e+00,2.921240281059915400e+00
2.060000000000000000e+02,4.951416148764785580e-04,2.894421730078097887e+00,2.894920346408479173e+00,2.875680171039009192e+00,2.919993667290357919e+00
2.070000000000000000e+02,4.916844974395077070e-04,2.893189560564419782e+00,2.893694650851247108e+00,2.874387064987757423e+00,2.918737297731779368e+00
2.080000000000000000e+02,4.882694580886363022e-04,2.891949377733388005e+00,2.892460953896993203e+00,2.873073577415908186e+00,2.917471296134269476e+00
2.090000000000000000e+02,4.848957928458266960e-04,2.890701283552368217e+00,2.891219356464414858e+00,2.871743676458383465e+00,2.916195784896926657e+00
2.100000000000000000e+02,4.815628126782603479e-04,2.889445378689040833e+00,2.889969958186337173e+00,2.870406857372974407e+00,2.914910885085075787e+00
2.110000000000000000e+02,4.782698431141995743e-04,2.888181762532746166e+00,2.888712857430677960e+00,2.869063894021098626e+00,2.913616716445329047e+00
2.120000000000000000e+02,4.750162238704317753e-04,2.886910533214656738e+00,2.887448151320374023e+00,2.867714245119313166e+00,2.912313397421025130e+00
2.130000000000000000e+02,4.718013084909005134e-04,2.885631787626735001e+00,2.886175935752662181e+00,2.866357939448403336e+00,2.911001045167959322e+00
2.140000000000000000e+02,4.686244639961349213e-04,2.884345621441698260e+00,2.884896305418625850e+00,2.864995064000003033e+00,2.909679775568771998e+00
2.150000000000000000e+02,4.654850705431074539e-04,2.883052129131111752e+00,2.883609353821662058e+00,2.863625704598046884e+00,2.908349703247700369e+00
2.160000000000000000e+02,4.623825210951672390e-04,2.881751403984240234e+00,2.882315173295908917e+00,2.862284706120126199e+00,2.907010941584912800e+00
2.170000000000000000e+02,4.593162211017011074e-04,2.880443538126159719e+00,2.881013855024172621e+00,2.860950446804792158e+00,2.905663602731607398e+00
2.180000000000000000e+02,4.562855881871998595e-04,2.879128622533937865e+00,2.879705489054511069e+00,2.859618791906487267e+00,2.904307797622597054e+00
2.190000000000000000e+02,4.532900518494098214e-04,2.877806747055185799e+00,2.878390164318190614e+00,2.858281381327957504e+00,2.902943635990433258e+00
2.200000000000000000e+02,4.503290531662627514e-04,2.876478000424576909e+00,2.877067968646451313e+00,2.856938293131967121e+00,2.901571226379390023e+00
2.210000000000000000e+02,4.474020445112971648e-04,2.875142470279551166e+00,2.875738988786047834e+00,2.855589604244818780e+00,2.900190676158533432e+00
2.220000000000000000e+02,4.445084892772838700e-04,2.873800243176878322e+00,2.874403310415394763e+00,2.854215660495975637e+00,2.898832065651487433e+00
2.230000000000000000e+02,4.416478616077870517e-04,2.872451404608110881e+00,2.873061018160371294e+00,2.852822839908212949e+00,2.897508237342697246e+00
2.240000000000000000e+02,4.388196461363984150e-04,2.871096039015361701e+00,2.871712195609694707e+00,2.851424489972587129e+00,2.896177389477226694e+00
2.250000000000000000e+02,4.360233377333926942e-04,2.869734229805808834e+00,2.870356925329376363e+00,2.850020693090011381e+00,2.894839606323674985e+00
2.260000000000000000e+02,4.332584412595642115e-04,2.868366059366623144e+00,2.868995288877607130e+00,2.848611530474614018e+00,2.893494971078082845e+00
2.270000000000000000e+02,4.305244713270076420e-04,2.866991609079801329e+00,2.867627366819176959e+00,2.847197082172014948e+00,2.892143565881124090e+00
2.280000000000000000e+02,4.278209520666212667e-04,2.865610959335187502e+00,2.866253238738933007e+00,2.845777427075993682e+00,2.890785471833180242e+00
2.290000000000000000e+02,4.251474169021158709e-04,2.864224189545498955e+00,2.864872983256310679e+00,2.844352642946721854e+00,2.889420769010884626e+00
2.300000000000000000e+02,4.225034083303163537e-04,2.862831378159543583e+00,2.863486678038095423e+00,2.842922806427331306e+00,2.888049536482258262e+00
2.310000000000000000e+02,4.198884777075620272e-04,2.861432602675173964e+00,2.862094399811788037e+00,2.841487022335014156e+00,2.886671852321856413e+00
2.320000000000000000e+02,4.173021850420043804e-04,2.860027939652779683e+00,2.860696224378975749e+00,2.840046090042072979e+00,2.885287793625653130e+00
2.330000000000000000e+02,4.147440987916211361e-04,2.858617464727498447e+00,2.859292226627078382e+00,2.838600327131221235e+00,2.883897436525485247e+00
2.340000000000000000e+02,4.122137956677623407e-04,2.857201252622377119e+00,2.857882480542515147e+00,2.837149806087137183e+00,2.882500856203465300e+00
2.350000000000000000e+02,4.097108604440563703e-04,2.855779377160492682e+00,2.856467059222708826e+00,2.835694598354714380e+00,2.881098126905685231e+00
2.360000000000000000e+02,4.072348857705078017e-04,2.854351911276637122e+00,2.855046034887641415e+00,2.834230444963066198e+00,2.879669971869451839e+00
2.370000000000000000e+02,4.047854719926259810e-04,2.852918927029953977e+00,2.853619478892246430e+00,2.832726226862996910e+00,2.878211166384844866e+00
2.380000000000000000e+02,4.023622269754254552e-04,2.851480495614543198e+00,2.852187461737189178e+00,2.831217432414313784e+00,2.876746134336185534e+00
2.390000000000000000e+02,3.999647659321534706e-04,2.850036687371809929e+00,2.850750053080752799e+00,2.829704132073792344e+00,2.875274957814819121e+00
2.400000000000000000e+02,3.975927112575898233e-04,2.848587571801574292e+00,2.849307321749870336e+00,2.828186395345291260e+00,2.873797717975217658e+00
2.410000000000000000e+02,3.952456923657898780e-04,2.847133217572126895e+00,2.847859335750224208e+00,2.826664290792366252e+00,2.872314495045046989e+00
2.420000000000000000e+02,3.929233455321253649e-04,2.845673692532354249e+00,2.846406162278049212e+00,2.825137886052794478e+00,2.870825368336463068e+00
2.430000000000000000e+02,3.906253137394982700e-04,2.844209063721381714e+00,2.844947867729892277e+00,2.823607247851228852e+00,2.869330416255342797e+00
2.440000000000000000e+02,3.883512465285990714e-04,2.842739397379987487e+00,2.843484517713485094e+00,2.822072442012436788e+00,2.867829716312268573e+00
2.450000000000000000e+02,3.861007998520864801e-04,2.841264758959794356e+00,2.842016177057196558e+00,2.820533533472670662e+00,2.866323345131899458e+00
2.460000000000000000e+02,3.838736359325748988e-04,2.839785213133845243e+00,2.840542909820356510e+00,2.818990871225442785e+00,2.864810959554374037e+00
2.470000000000000000e+02,3.816694231243090356e-04,2.838300823807204942e+00,2.839064779303669628e+00,2.817445268578876671e+00,2.863292312367170744e+00
2.480000000000000000e+02,3.794878357784220771e-04,2.836811654125712678e+00,2.837581848057861844e+00,2.815895753481028052e+00,2.861768215356138789e+00
2.490000000000000000e+02,3.773285541116672115e-04,2.835317766486138424e+00,2.836094177893645263e+00,2.814342387191210548e+00,2.860238742007473522e+00
2.500000000000000000e+02,3.751912640785211284e-04,2.833819222545375105e+00,2.834601829891228775e+00,2.812785230145441240e+00,2.858703964965399802e+00
2.510000000000000000e+02,3.730756572465599667e-04,2.832316083230093984e+00,2.833104864409125234e+00,2.811248952361863562e+00,2.857163956043089481e+00
2.520000000000000000e+02,3.709814306750108901e-04,2.830808408745564275e+00,2.831603341093331228e+00,2.809731172891758000e+00,2.855617692623355630e+00
2.530000000000000000e+02,3.689082867963882186e-04,2.829296258584852009e+00,2.830097318886494850e+00,2.808209538623557489e+00,2.854066273262068076e+00
2.540000000000000000e+02,3.668559333011216857e-04,2.827779691537743112e+00,2.828586856036184649e+00,2.806684099448198300e+00,2.852509828998198937e+00
2.550000000000000000e+02,3.648240830250927980e-04,2.826258765699662945e+00,2.827072010104250577e+00,2.805148163709058728e+00,2.850948428702801962e+00
2.560000000000000000e+02,3.628124538399922342e-04,nan,nan,nan,nan
