sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.910000000000000000e+02,5.515057073782517714e-04,3.049222175776243215e+00,3.049497273507754791e+00,3.035205910328738543e+00,3.065048098864441517e+00
1.920000000000000000e+02,5.471325392101429857e-04,3.049217920770226797e+00,3.049492778998249776e+00,3.035131582797455874e+00,3.065038088843752728e+00
1.930000000000000000e+02,5.428165076720221525e-04,3.049204196692269164e+00,3.049478803169717089e+00,3.035008073064084044e+00,3.065090922628047387e+00
1.940000000000000000e+02,5.385565890897939115e-04,3.049181097433956378e+00,3.049455439807406965e+00,3.034908109561057721e+00,3.065134148333980679e+00
1.950000000000000000e+02,5.343517830774288224e-04,3.049148715395989750e+00,3.049422781217566492e+00,3.034793475265227247e+00,3.065138071832447686e+00
1.960000000000000000e+02,5.302011118952293031e-04,3.049107141523178299e+00,3.049380918261957341e+00,3.034716015609381312e+00,3.065118648673875512e+00
1.970000000000000000e+02,5.261036198288406929e-04,3.049056465339199384e+00,3.049329940392715432e+00,3.034604119896932684e+00,3.065072968960558253e+00
1.980000000000000000e+02,5.220583725882370048e-04,3.048996774980112345e+00,3.049269935685539501e+00,3.034432443180916206e+00,3.065016971431202553e+00
1.990000000000000000e+02,5.180644567259472559e-04,3.048928157226879154e+00,3.049200990871538508e+00,3.034239310181949367e+00,3.064950753334707123e+00
2.000000000000000000e+02,5.141209790738139563e-04,3.048850697536564347e+00,3.049123191368786401e+00,3.034037584013151267e+00,3.064895397366631968e+00
2.010000000000000000e+02,5.102270661976103603e-04,3.048764480073696603e+00,3.049036621312696038e+00,3.033827829324836411e+00,3.064871915146799797e+00
2.020000000000000000e+02,5.063818638688612943e-04,3.048669587739648801e+00,3.048941363585680797e+00,3.033610248067301285e+00,3.064838439943352366e+00
2.030000000000000000e+02,5.025845365532543392e-04,3.048566102201229366e+00,3.048837499845533650e+00,3.033386262686906143e+00,3.064795067973268505e+00
2.040000000000000000e+02,4.988342669150348622e-04,3.048454103920089864e+00,3.048725110553653916e+00,3.033169390927582310e+00,3.064713688478603260e+00
2.050000000000000000e+02,4.951302553368175374e-04,3.048333672178765941e+00,3.048604275002022135e+00,3.033007565610059242e+00,3.064617514977665103e+00
2.060000000000000000e+02,4.914717194542656377e-04,3.048204885107719253e+00,3.048475071339323605e+00,3.032838746338835101e+00,3.064493059147612275e+00
2.070000000000000000e+02,4.878578937051049986e-04,3.048067819711713700e+00,3.048337576596942711e+00,3.032662105151878063e+00,3.064308227789465988e+00
2.080000000000000000e+02,4.842880288919715879e-04,3.047922551894116872e+00,3.048191866713486853e+00,3.032477656315381243e+00,3.064113431158456358e+00
2.090000000000000000e+02,4.807613917586040864e-04,3.047769156481790809e+00,3.048038016558896501e+00,3.032280424538468910e+00,3.063909768456394289e+00
2.100000000000000000e+02,4.772772645789135379e-04,3.047607707248904951e+00,3.047876099958371832e+00,3.031997249361549684e+00,3.063697607302344306e+00
2.110000000000000000e+02,4.738349447584832685e-04,3.047438276939493207e+00,3.047706189714625591e+00,3.031707394277038503e+00,3.063508320825924613e+00
2.120000000000000000e+02,4.704337444480675089e-04,3.047260937290715344e+00,3.047528357630602258e+00,3.031411201274814005e+00,3.063348813098079937e+00
2.130000000000000000e+02,4.670729901686719522e-04,3.047075759054216793e+00,3.047342674530906237e+00,3.031158291642433333e+00,3.063180314001942239e+00
2.140000000000000000e+02,4.637520224478237116e-04,3.046882812017033704e+00,3.047149210282488863e+00,3.030951012593627869e+00,3.063002904333758547e+00
2.150000000000000000e+02,4.604701954666419917e-04,3.046682165022795985e+00,3.046948033815324308e+00,3.030629548544597096e+00,3.062816663951343443e+00
2.160000000000000000e+02,4.572268767173456698e-04,3.046473885991848096e+00,3.046739213142410918e+00,3.030278387750283464e+00,3.062621671788889888e+00
2.170000000000000000e+02,4.540214466708410298e-04,3.046258041940368422e+00,3.046522815378830185e+00,3.029921662104803293e+00,3.062418005872491467e+00
2.180000000000000000e+02,4.508532984540532750e-04,3.046034698999662726e+00,3.046298906760550818e+00,3.029634292228404746e+00,3.062230871073978733e+00
2.190000000000000000e+02,4.477218375366690244e-04,3.045803922434494826e+00,3.046067552662751421e+00,3.029366594239935928e+00,3.062047140948124024e+00
2.200000000000000000e+02,4.446264814269812828e-04,3.045565776661146362e+00,3.045828817617597384e+00,3.029091781542371020e+00,3.061855120719929602e+00
2.210000000000000000e+02,4.415666593765268564e-04,3.045320325265319372e+00,3.045582765331813935e+00,3.028809907103554799e+00,3.061655264728729176e+00
2.220000000000000000e+02,4.385418120932308523e-04,3.045067631018416154e+00,3.045329458702787484e+00,3.028521023230413167e+00,3.061447640516576918e+00
2.230000000000000000e+02,4.355513914627734428e-04,3.044807755894956003e+00,3.045068959835823819e+00,3.028227195616573386e+00,3.061232314799315901e+00
2.240000000000000000e+02,4.325948602779093599e-04,3.044540761088003755e+00,3.044801330059561106e+00,3.027927871147154004e+00,3.061009353479579254e+00
2.250000000000000000e+02,4.296716919754820820e-04,3.044266707025311991e+00,3.044526629941455287e+00,3.027597865861904047e+00,3.060778821660648852e+00
2.260000000000000000e+02,4.267813703808773815e-04,3.043985653384375212e+00,3.044244919303197516e+00,3.027302451404826122e+00,3.060536777112513818e+00
2.270000000000000000e+02,4.239233894596806918e-04,3.043697659107830855e+00,3.043956257235328700e+00,3.026977892042823193e+00,3.060250876682589105e+00
2.280000000000000000e+02,4.210972530762981418e-04,3.043402782417620411e+00,3.043660702111603555e+00,3.026646629039996927e+00,3.059958849912686851e+00
2.290000000000000000e+02,4.183024747593262066e-04,3.043101080828890304e+00,3.043358311602750277e+00,3.026308710186985440e+00,3.059659072452524775e+00
2.300000000000000000e+02,4.155385774734444071e-04,3.042792611163902539e+00,3.043049142689858044e+00,3.025932273244456017e+00,3.059348150109367559e+00
2.310000000000000000e+02,4.128050933976316179e-04,3.042477429566022185e+00,3.042733251678595430e+00,3.025532550213533067e+00,3.059030235245419505e+00
2.320000000000000000e+02,4.101015637094955414e-04,3.042155591512275770e+00,3.042410694211222566e+00,3.025119766379801511e+00,3.058706145445698965e+00
2.330000000000000000e+02,4.074275383755334725e-04,3.041827151825264419e+00,3.042081525278742760e+00,3.024700795680098420e+00,3.058361648297320823e+00
2.340000000000000000e+02,4.047825759471263235e-04,3.041492164687705113e+00,3.041745799234684355e+00,3.024275690539911743e+00,3.058035702653238541e+00
2.350000000000000000e+02,4.021662433620920595e-04,3.041150683652390274e+00,3.041403569805581242e+00,3.023844502796123823e+00,3.057690133264511001e+00
2.360000000000000000e+02,3.995781157516261543e-04,3.040802761654814557e+00,3.041054890103199959e+00,3.023407283709949933e+00,3.057361980272020219e+00
2.370000000000000000e+02,3.970177762524548901e-04,3.040448451025232757e+00,3.040699812636002974e+00,3.022964083978946004e+00,3.057048259927533707e+00
2.380000000000000000e+02,3.944848158240470029e-04,3.040087803498530583e+00,3.040338389319682477e+00,3.022514953748178801e+00,3.056728174314427449e+00
2.390000000000000000e+02,3.919788330707235906e-04,3.039720870226349625e+00,3.039970671488326559e+00,3.022059942621943662e+00,3.056402279319360815e+00
2.400000000000000000e+02,3.894994340685154171e-04,3.039347701787109557e+00,3.039596709904848204e+00,3.021599099674745492e+00,3.056021030345374978e+00
2.410000000000000000e+02,3.870462321966255817e-04,3.038968348196519731e+00,3.039216554771293932e+00,3.021132473461976442e+00,3.055627622057069726e+00
2.420000000000000000e+02,3.846188479733524883e-04,3.038582858917527219e+00,3.038830255738400155e+00,3.020660112029653011e+00,3.055227440950682993e+00
2.430000000000000000e+02,3.822169088963427923e-04,3.038191282870374987e+00,3.038437861915925353e+00,3.020182062925380606e+00,3.054820547711246004e+00
2.440000000000000000e+02,3.798400492870375542e-04,3.037793668442304806e+00,3.038039421881666424e+00,3.019698373207114983e+00,3.054407002372693913e+00
2.450000000000000000e+02,3.774879101391912526e-04,3.037390063496721471e+00,3.037634983690912893e+00,3.019209089453314121e+00,3.053986864325285655e+00
2.460000000000000000e+02,3.751601389713358288e-04,3.036980515382339263e+00,3.037224594885689299e+00,3.018704399606221056e+00,3.053560192324598521e+00
2.470000000000000000e+02,3.728563896830771164e-04,3.036565070942594424e+00,3.036808302503306578e+00,3.018178221247024950e+00,3.053127044499904574e+00
2.480000000000000000e+02,3.705763224151034695e-04,3.036143776523526405e+00,3.036386153084821071e+00,3.017646731745331490e+00,3.052687478360077478e+00
2.490000000000000000e+02,3.683196034128045676e-04,3.035716677982303047e+00,3.035958192683398948e+00,3.017109981967155186e+00,3.052241550802988534e+00
2.500000000000000000e+02,3.660859048933842795e-04,3.035283820697078472e+00,3.035524466873372074e+00,3.016568022185413867e+00,3.051790763995571698e+00
2.510000000000000000e+02,3.638749049163720120e-04,3.034845249573351555e+00,3.035085020757416263e+00,3.016020902090711164e+00,3.051334244570738985e+00
2.520000000000000000e+02,3.616862872574304680e-04,3.034401009052150044e+00,3.034639898974118566e+00,3.015468670799861695e+00,3.050871530453345137e+00
2.530000000000000000e+02,3.595197412853629927e-04,3.033951143118503779e+00,3.034189145706406521e+00,3.014911376866601156e+00,3.050423537972955401e+00
2.540000000000000000e+02,3.573749618422273223e-04,3.033495695308644713e+00,3.033732804688686446e+00,3.014377339442419146e+00,3.050038671138688873e+00
2.550000000000000000e+02,3.552516491264673718e-04,3.033034708716806804e+00,3.033270919213725492e+00,3.013847897719260427e+00,3.049647964849652837e+00
2.560000000000000000e+02,3.531495085789745371e-04,nan,nan,nan,nan
