sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.120000000000000000e+02,1.396727356379850495e-03,2.932926271000261931e+00,2.933095495286763832e+00,2.921219966305036664e+00,2.943295910894031753e+00
1.130000000000000000e+02,1.378637062988682027e-03,2.934092888057560522e+00,2.934263998874059531e+00,2.922309582100406811e+00,2.944449987487783194e+00
1.140000000000000000e+02,1.360930460789340274e-03,2.935225411698909603e+00,2.935398466621687685e+00,2.923386435338826583e+00,2.945565906417026536e+00
1.150000000000000000e+02,1.343596381654787487e-03,2.936324470526259667e+00,2.936499524095452784e+00,2.924420010456958874e+00,2.946649315379552103e+00
1.160000000000000000e+02,1.326624070059222952e-03,2.937390677199541944e+00,2.937567780952517360e+00,2.925426015415673930e+00,2.947772046066863716e+00
1.170000000000000000e+02,1.310003164624266164e-03,2.938424628863897325e+00,2.938603831371923381e+00,2.926423496885571129e+00,2.948879251510150734e+00
1.180000000000000000e+02,1.293723680633397394e-03,2.939426907565076075e+00,2.939608254473612181e+00,2.927424556285206148e+00,2.949814648433297659e+00
1.190000000000000000e+02,1.277775993456402304e-03,2.940398080654905932e+00,2.940581614726885729e+00,2.928315477220231777e+00,2.950824344547882561e+00
1.200000000000000000e+02,1.262150822829480410e-03,2.941338701186518634e+00,2.941524462348193758e+00,2.929175909408727740e+00,2.951820892481855640e+00
1.210000000000000000e+02,1.246839217940379305e-03,2.942249308298660271e+00,2.942437333688528334e+00,2.930033288631965327e+00,2.952840356765667362e+00
1.220000000000000000e+02,1.231832543271259555e-03,2.943130427591405418e+00,2.943320751611049335e+00,2.930907274846329180e+00,2.953828191517201329e+00
1.230000000000000000e+02,1.217122465155142004e-03,2.943982571491807754e+00,2.944175225858677969e+00,2.931754498988224267e+00,2.954720057906721653e+00
1.240000000000000000e+02,1.202700939004691400e-03,2.944806239609834453e+00,2.945001253412311115e+00,2.932575127840185925e+00,2.955648928843370271e+00
1.250000000000000000e+02,1.188560197174774085e-03,2.945601919086187959e+00,2.945799318840093051e+00,2.933366051338963665e+00,2.956501370751566604e+00
1.260000000000000000e+02,1.174692737422711620e-03,2.946370084930817423e+00,2.946569894637118381e+00,2.934131445912217639e+00,2.957288155720469991e+00
1.270000000000000000e+02,1.161091311932490201e-03,2.947111200352282800e+00,2.947313441556484559e+00,2.934874270546934394e+00,2.958042508259713266e+00
1.280000000000000000e+02,1.147748916871310296e-03,2.947825717080198249e+00,2.948030408932408530e+00,2.935570235809944695e+00,2.958778782713321398e+00
1.290000000000000000e+02,1.134658782448863708e-03,2.948514075677886925e+00,2.948721234994177376e+00,2.936192069283093176e+00,2.959470862492163512e+00
1.300000000000000000e+02,1.121814363451604808e-03,2.949176705847901037e+00,2.949386347172001432e+00,2.936788835424170241e+00,2.960146733805567809e+00
1.310000000000000000e+02,1.109209330225963217e-03,2.949814026729931982e+00,2.950026162395717577e+00,2.937360956107641030e+00,2.960846297841890795e+00
1.320000000000000000e+02,1.096837560086106646e-03,2.950426447190283685e+00,2.950641087384758166e+00,2.937908842466216086e+00,2.961542563411243556e+00
