rho,sigma,rho_sigma,P_mean,Ds_of_mean_P,mean_Ds,absolute_truncation_bound
5.999999999999999778e-01,3.900000000000000000e+01,2.339999999999999858e+01,8.695734826212754565e-03,2.681402676259593054e+00,2.681583199684068664e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.000000000000000000e+01,2.400000000000000000e+01,8.405518100387010180e-03,2.685717801651170689e+00,2.685901752340376092e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.100000000000000000e+01,2.459999999999999787e+01,8.131363586354991430e-03,2.689916426683708117e+00,2.690103870837945443e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.200000000000000000e+01,2.519999999999999929e+01,7.872037893502277506e-03,2.694003236519082467e+00,2.694194242826989605e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.300000000000000000e+01,2.580000000000000071e+01,7.626427977709848705e-03,2.697982317383797124e+00,2.698176956236053137e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.400000000000000000e+01,2.639999999999999858e+01,7.393527013765946281e-03,2.701857252658947939e+00,2.702055595375116859e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.500000000000000000e+01,2.700000000000000000e+01,7.172422191689999289e-03,2.705631204357904274e+00,2.705833322435600596e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.600000000000000000e+01,2.759999999999999787e+01,6.962284140595600274e-03,2.709306982099061845e+00,2.709512946494300856e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.700000000000000000e+01,2.819999999999999929e+01,6.762357734440581358e-03,2.712887101385866195e+00,2.713096981832250343e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.800000000000000000e+01,2.879999999999999716e+01,6.571954075218561925e-03,2.716373832752177364e+00,2.716587697124877909e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.900000000000000000e+01,2.939999999999999858e+01,6.390443482774482709e-03,2.719769243111271884e+00,2.719987156841166431e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.000000000000000000e+01,3.000000000000000000e+01,6.217249347988135048e-03,2.723075230459261142e+00,2.723297256000468902e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.100000000000000000e+01,3.059999999999999787e+01,6.051842728752573029e-03,2.726293552920274088e+00,2.726519749273779158e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.200000000000000000e+01,3.119999999999999929e+01,5.893737586915868791e-03,2.729425852980885026e+00,2.729656275275495592e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.300000000000000000e+01,3.179999999999999716e+01,5.742486579898470160e-03,2.732473677642781151e+00,2.732708376773365533e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.400000000000000000e+01,3.239999999999999858e+01,5.597677333636821850e-03,2.735438495115027013e+00,2.735677517437785866e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.500000000000000000e+01,3.300000000000000000e+01,5.458929134312118236e-03,2.738321708580349068e+00,2.738565095663561877e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.600000000000000000e+01,3.360000000000000142e+01,5.325889985380665402e-03,2.741124667494426959e+00,2.741372455922579388e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.700000000000000000e+01,3.419999999999999574e+01,5.198233984039109766e-03,2.743848676805711317e+00,2.744100898034682601e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.800000000000000000e+01,3.479999999999999716e+01,5.075658977681854998e-03,2.746495004431852127e+00,2.746751684692126272e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.900000000000000000e+01,3.539999999999999858e+01,4.957884466342508088e-03,2.749064887276146507e+00,2.749326047520826766e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.000000000000000000e+01,3.600000000000000000e+01,4.844649721722634264e-03,2.751559536026143782e+00,2.751825191920656000e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.100000000000000000e+01,3.660000000000000142e+01,4.735712097333969438e-03,2.753980138940983036e+00,2.754250300890626502e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.200000000000000000e+01,3.719999999999999574e+01,4.630845507627547389e-03,2.756327864801671357e+00,2.756602538013621206e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.300000000000000000e+01,3.779999999999999716e+01,4.529839056845817030e-03,2.758603865173174796e+00,2.758883049749642602e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.400000000000000000e+01,3.839999999999999858e+01,4.432495800789019134e-03,2.760809276102566212e+00,2.761092967161291600e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.500000000000000000e+01,3.900000000000000000e+01,4.338631626797317085e-03,2.762945219359699500e+00,2.763233407178382173e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.600000000000000000e+01,3.960000000000000142e+01,4.248074239068673832e-03,2.765012803308839917e+00,2.765305473490636157e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.700000000000000000e+01,4.019999999999999574e+01,4.160662238002902844e-03,2.767013123485797088e+00,2.767310257142661101e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.800000000000000000e+01,4.079999999999999716e+01,4.076244283621721295e-03,2.768947262942451193e+00,2.769248836893050569e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.900000000000000000e+01,4.139999999999999858e+01,3.994678334293797276e-03,2.770816292411255599e+00,2.771122279391224463e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.000000000000000000e+01,4.200000000000000000e+01,3.915830953018771890e-03,2.772621270332479515e+00,2.772931639214220478e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.100000000000000000e+01,4.260000000000000142e+01,3.839576674417137948e-03,2.774363242778841165e+00,2.774677958798482003e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.200000000000000000e+01,4.319999999999999574e+01,3.765797426352096838e-03,2.776043243307609210e+00,2.776362268297265512e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.300000000000000000e+01,4.379999999999999716e+01,3.694382000790889017e-03,2.777662292763962704e+00,2.777985585386927969e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.400000000000000000e+01,4.439999999999999858e+01,3.625225569110141540e-03,2.779221399053550812e+00,2.779548915041046175e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.500000000000000000e+01,4.500000000000000000e+01,3.558229237573767509e-03,2.780721556900490832e+00,2.781053249288287343e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.600000000000000000e+01,4.560000000000000142e+01,3.493299639172608561e-03,2.782163747604046389e+00,2.782499566967350013e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.700000000000000000e+01,4.619999999999999574e+01,3.430348558420815829e-03,2.783548938800652461e+00,2.783888833486329872e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.800000000000000000e+01,4.679999999999999716e+01,3.369292586062107124e-03,2.784878084240370200e+00,2.785222000595429126e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.900000000000000000e+01,4.739999999999999858e+01,3.310052800955201428e-03,2.786152123584424434e+00,2.786500006179524647e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.000000000000000000e+01,4.800000000000000000e+01,3.252554476687956417e-03,2.787371982224191136e+00,2.787723774071729999e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.100000000000000000e+01,4.860000000000000142e+01,3.196726810717977988e-03,2.788538571126994992e+00,2.788894213892934459e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.200000000000000000e+01,4.919999999999999574e+01,3.142502674057797568e-03,2.789652786710509424e+00,2.790012220919540376e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.300000000000000000e+01,4.979999999999999716e+01,3.089818379718824778e-03,2.790715510743809968e+00,2.791078675977310297e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.400000000000000000e+01,5.039999999999999858e+01,3.038613468302826109e-03,2.791727610278232241e+00,2.792094445364708299e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.500000000000000000e+01,5.100000000000000000e+01,2.988830509285202164e-03,2.792689937606430028e+00,2.793060380804321507e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.600000000000000000e+01,5.160000000000000142e+01,2.940414916673509804e-03,2.793603330247921068e+00,2.793977319420340333e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.700000000000000000e+01,5.219999999999999574e+01,2.893314777848809364e-03,2.794468610961970967e+00,2.794846083743506959e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.800000000000000000e+01,5.279999999999999716e+01,2.847480694508786742e-03,2.795286587785173804e+00,2.795667481740749860e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.900000000000000000e+01,5.339999999999999858e+01,2.802865634731336372e-03,2.796058054091914435e+00,2.796442306867595207e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.000000000000000000e+01,5.400000000000000000e+01,2.759424795266899114e-03,2.796783788677666749e+00,2.797171338143250807e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.100000000000000000e+01,5.460000000000000142e+01,2.717115473248251332e-03,2.797464555862556157e+00,2.797855340246747868e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.200000000000000000e+01,5.519999999999999574e+01,2.675896946579012312e-03,2.798101105612949890e+00,2.798495063630629165e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.300000000000000000e+01,5.579999999999999716e+01,2.635730362327283385e-03,2.798694173680889907e+00,2.799091244652647248e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.400000000000000000e+01,5.639999999999999858e+01,2.596578632509773717e-03,2.799244481758244696e+00,2.799644605722908075e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.500000000000000000e+01,5.700000000000000000e+01,2.558406336704896651e-03,2.799752737645158973e+00,2.800155855464879995e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.600000000000000000e+01,5.759999999999999432e+01,2.521179630981371014e-03,2.800219635430375220e+00,2.800625688889093023e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.700000000000000000e+01,5.819999999999999574e+01,2.484866162672384748e-03,2.800645855682824426e+00,2.801054787577892835e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.800000000000000000e+01,5.879999999999999716e+01,2.449434990564722595e-03,2.801032065652937941e+00,2.801443819880236497e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.900000000000000000e+01,5.939999999999999858e+01,2.414856510108057304e-03,2.801378919480755236e+00,2.801793441113846317e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.000000000000000000e+02,6.000000000000000000e+01,2.381102383282019796e-03,2.801687058412359210e+00,2.802104293775583788e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.010000000000000000e+02,6.059999999999999432e+01,2.348145472788096700e-03,2.801957111021064151e+00,2.802377007756935434e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.020000000000000000e+02,6.119999999999999574e+01,2.315959780260331419e-03,2.802189693434391504e+00,2.802612200565723022e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.030000000000000000e+02,6.179999999999999716e+01,2.284520388213056707e-03,2.802385409563845631e+00,2.802810477550591983e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.040000000000000000e+02,6.239999999999999858e+01,2.253803405466356640e-03,2.802544851336821186e+00,2.802972432128002733e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.050000000000000000e+02,6.300000000000000000e+01,2.223785915810026596e-03,2.802668598932824828e+00,2.803098646013867601e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.060000000000000000e+02,6.359999999999999432e+01,2.194445929685501055e-03,2.802757221017861955e+00,2.803189689453494005e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.070000000000000000e+02,6.420000000000000284e+01,2.165762338682108729e-03,2.802811274981608314e+00,2.803246121454393336e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.080000000000000000e+02,6.479999999999999716e+01,2.137714872659437961e-03,2.802831307173709430e+00,2.803268490018645753e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.090000000000000000e+02,6.539999999999999147e+01,2.110284059321916768e-03,2.802817853138327653e+00,2.803257332373844335e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.100000000000000000e+02,6.600000000000000000e+01,2.083451186084569248e-03,2.802771437849024494e+00,2.803213175204189778e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.110000000000000000e+02,6.659999999999999432e+01,2.057198264080912185e-03,2.802692575941140962e+00,2.803136534879512975e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.120000000000000000e+02,6.720000000000000284e+01,2.031507994174852356e-03,2.802581771941840216e+00,2.803027917682209047e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.130000000000000000e+02,6.779999999999999716e+01,2.006363734848514227e-03,2.802439520497955083e+00,2.802887820032072597e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.140000000000000000e+02,6.839999999999999147e+01,1.981749471847123537e-03,2.802266306601147505e+00,2.802716728708532390e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.150000000000000000e+02,6.900000000000000000e+01,1.957649789470603582e-03,2.802062605809750195e+00,2.802515121069693915e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.160000000000000000e+02,6.959999999999999432e+01,1.934049843409324336e-03,2.801828884467251424e+00,2.802283465268694762e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.170000000000000000e+02,7.020000000000000284e+01,1.910935335028675916e-03,2.801565599917750227e+00,2.802022220466400704e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.180000000000000000e+02,7.079999999999999716e+01,1.888292487013737680e-03,2.801273200716847267e+00,2.801731837040012607e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.190000000000000000e+02,7.139999999999999147e+01,1.866108020291501772e-03,2.800952126839109102e+00,2.801412756788601133e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.200000000000000000e+02,7.200000000000000000e+01,1.844369132153678842e-03,2.800602809882141830e+00,2.801065413135268578e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.210000000000000000e+02,7.259999999999999432e+01,1.823063475508422768e-03,2.800225673265292592e+00,2.800690231323796464e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.220000000000000000e+02,7.320000000000000284e+01,1.802179139194084317e-03,2.799821132425229120e+00,2.800287628612355917e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.230000000000000000e+02,7.379999999999999716e+01,1.781704629292590750e-03,2.799389595007520715e+00,2.799858014463564082e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.240000000000000000e+02,7.439999999999999147e+01,1.761628851384178544e-03,2.798931461052812431e+00,2.799401790729035167e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.250000000000000000e+02,7.500000000000000000e+01,1.741941093689062473e-03,2.798447123179414131e+00,2.798919351830497781e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.260000000000000000e+02,7.559999999999999432e+01,1.722631011045121273e-03,2.797936966761830124e+00,2.798411084937046045e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.270000000000000000e+02,7.620000000000000284e+01,1.703688609674035076e-03,2.797401370105171203e+00,2.797877370138075470e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.280000000000000000e+02,7.679999999999999716e+01,1.685104232691304578e-03,2.796840704614381501e+00,2.797318580611067418e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.290000000000000000e+02,7.739999999999999147e+01,1.666868546318495820e-03,2.796255334960061845e+00,2.796735082786608650e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.300000000000000000e+02,7.800000000000000000e+01,1.648972526758589723e-03,2.795645619239754520e+00,2.796127236508569425e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.310000000000000000e+02,7.859999999999999432e+01,1.631407447697885357e-03,2.795011909135552752e+00,2.795495395190361609e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.320000000000000000e+02,7.920000000000000284e+01,1.614164868400055170e-03,2.794354550067576159e+00,2.794839905967432703e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.330000000000000000e+02,7.979999999999999716e+01,1.597236622360211685e-03,2.793673881341859122e+00,2.794161109844797153e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.340000000000000000e+02,8.039999999999999147e+01,1.580614806488698674e-03,2.792970236296894004e+00,2.793459341841947996e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.350000000000000000e+02,8.100000000000000000e+01,1.564291770796233253e-03,2.792243942444545546e+00,2.792734931133523890e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.360000000000000000e+02,8.159999999999999432e+01,1.548260108553723606e-03,2.791495321607807334e+00,2.791988201185826579e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.370000000000000000e+02,8.220000000000000284e+01,1.532512646901676521e-03,2.790724690054199986e+00,2.791219469889796745e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.380000000000000000e+02,8.279999999999999716e+01,1.517042437885630013e-03,2.789932358625589082e+00,2.790429049690376306e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.390000000000000000e+02,8.339999999999999147e+01,1.501842749895405732e-03,2.789118632865857705e+00,2.789617247712648407e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.400000000000000000e+02,8.400000000000000000e+01,1.486907059487300705e-03,2.788283813142925283e+00,2.788784365884205751e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.410000000000000000e+02,8.459999999999999432e+01,1.472229043569574410e-03,2.787428194768579282e+00,2.787930701054139426e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.420000000000000000e+02,8.520000000000000284e+01,1.457802571932669423e-03,2.786552068115147218e+00,2.787056545108721473e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.430000000000000000e+02,8.579999999999999716e+01,1.443621700106739476e-03,2.785655718727682917e+00,2.786162185083541409e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.440000000000000000e+02,8.639999999999999147e+01,1.429680662530000059e-03,2.784739427434539838e+00,2.785247903273658121e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.450000000000000000e+02,8.700000000000000000e+01,1.415973866012378186e-03,2.783803470453644291e+00,2.784313977339146540e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.460000000000000000e+02,8.759999999999999432e+01,1.402495883479814394e-03,2.782848119496186712e+00,2.783360680408522025e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.470000000000000000e+02,8.820000000000000284e+01,1.389241447985371716e-03,2.781873641868064517e+00,2.782388281179736911e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.480000000000000000e+02,8.879999999999999716e+01,1.376205446974092424e-03,2.780880300566579422e+00,2.781397044016806319e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.490000000000000000e+02,8.939999999999999147e+01,1.363382916789272542e-03,2.779868354376419770e+00,2.780387229044964492e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.500000000000000000e+02,9.000000000000000000e+01,1.350769037408455385e-03,2.778838057962203401e+00,2.779359092243280038e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.510000000000000000e+02,9.059999999999999432e+01,1.338359127398155296e-03,2.777789661957641876e+00,2.778312885533536392e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.520000000000000000e+02,9.120000000000000284e+01,1.326148639076844479e-03,2.776723413053636680e+00,2.777248856867744919e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.530000000000000000e+02,9.179999999999999716e+01,1.314133153876353381e-03,2.775639554082530047e+00,2.776167250312811863e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.540000000000000000e+02,9.239999999999999147e+01,1.302308377892331861e-03,2.774538324100306319e+00,2.775068306131831974e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.550000000000000000e+02,9.300000000000000000e+01,1.290670137614930140e-03,2.773419958467703506e+00,2.773952260865294228e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.560000000000000000e+02,9.359999999999999432e+01,1.279214375831302800e-03,2.772284688927330265e+00,2.772819347408284063e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.570000000000000000e+02,9.420000000000000284e+01,1.267937147692027242e-03,2.771132743678847987e+00,2.771669795085118793e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.580000000000000000e+02,9.479999999999999716e+01,1.256834616933875156e-03,2.769964347454458409e+00,2.770503829724875633e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.590000000000000000e+02,9.539999999999999147e+01,1.245903052251815749e-03,2.768779721588564779e+00,2.769321673731189648e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.600000000000000000e+02,9.600000000000000000e+01,1.235138823813497011e-03,2.767579084087587127e+00,2.768123546151468606e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.610000000000000000e+02,9.659999999999999432e+01,1.224538399909748387e-03,2.766362649698494547e+00,2.766909662745927090e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.620000000000000000e+02,9.720000000000000284e+01,1.214098343735038089e-03,2.765130629973794552e+00,2.765680236052293406e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.630000000000000000e+02,9.779999999999999716e+01,1.203815310292080448e-03,2.763883233336277279e+00,2.764435475450008450e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.640000000000000000e+02,9.839999999999999147e+01,1.193686043415100734e-03,2.762620665140127940e+00,2.763175587222396867e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.650000000000000000e+02,9.900000000000000000e+01,1.183707372906544391e-03,2.761343127732208469e+00,2.761900774617147114e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.660000000000000000e+02,9.959999999999999432e+01,1.173876211782243564e-03,2.760050820511289249e+00,2.760611237905737259e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.670000000000000000e+02,1.002000000000000028e+02,1.164189553620350020e-03,2.758743939984637183e+00,2.759307174440196242e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.680000000000000000e+02,1.007999999999999972e+02,1.154644470009527635e-03,2.757422679824280465e+00,2.757988778709005828e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.690000000000000000e+02,1.013999999999999915e+02,1.145238108092147891e-03,2.756087230921034692e+00,2.756656242392049982e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.700000000000000000e+02,1.020000000000000000e+02,1.135967688198421524e-03,2.754737781437555100e+00,2.755309754413162615e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.710000000000000000e+02,1.025999999999999943e+02,1.126830501567603962e-03,nan,nan,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00
8.000000000000000444e-01,1.000000000000000000e+00,8.000000000000000444e-01,2.000000000000018985e-01,3.999999999999952482e+00,3.999999999999956923e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.000000000000000000e+00,1.600000000000000089e+00,2.000000000000018985e-01,8.694531250000182565e-01,8.694531250000178124e-01,0.000000000000000000e+00
8.000000000000000444e-01,3.000000000000000000e+00,2.400000000000000355e+00,1.130546874999992513e-01,2.767039250915690918e+00,2.767096327008309764e+00,0.000000000000000000e+00
8.000000000000000444e-01,4.000000000000000000e+00,3.200000000000000178e+00,9.572441406250006835e-02,1.715451868869951157e+00,1.715463625700051287e+00,0.000000000000000000e+00
8.000000000000000444e-01,5.000000000000000000e+00,4.000000000000000000e+00,7.200203125000005644e-02,2.429148591728099937e+00,2.429199668427338477e+00,0.000000000000000000e+00
8.000000000000000444e-01,6.000000000000000000e+00,4.800000000000000711e+00,6.074368750000001815e-02,2.126716665003262730e+00,2.126752994453517953e+00,0.000000000000000000e+00
8.000000000000000444e-01,7.000000000000000000e+00,5.600000000000000533e+00,5.047126249999998870e-02,2.377851622742746862e+00,2.377912070308895398e+00,0.000000000000000000e+00
8.000000000000000444e-01,8.000000000000000000e+00,6.400000000000000355e+00,4.359894843749999999e-02,2.311613562067345473e+00,2.311676705649648778e+00,0.000000000000000000e+00
8.000000000000000444e-01,9.000000000000000000e+00,7.200000000000000178e+00,3.787327243750000100e-02,2.406647916097441442e+00,2.406725678313894612e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.000000000000000000e+01,8.000000000000000000e+00,3.347143374999999449e-02,2.406171370684114574e+00,2.406256097003319105e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.100000000000000000e+01,8.800000000000000711e+00,2.981947187499999971e-02,2.449573484825508629e+00,2.449667643284434870e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.200000000000000000e+01,9.600000000000001421e+00,2.683098032849999537e-02,2.463990707807881986e+00,2.464091519410843478e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.300000000000000000e+01,1.040000000000000036e+01,2.431019802409999445e-02,2.489074836931120860e+00,2.489182331307395746e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.400000000000000000e+01,1.120000000000000107e+01,2.217637246829999922e-02,2.504769662486914239e+00,2.504882747255347653e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.500000000000000000e+01,1.200000000000000000e+01,2.034257623962800257e-02,2.522284831957076090e+00,2.522403175634499117e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.600000000000000000e+01,1.280000000000000071e+01,1.875572103549039138e-02,2.536289920968424649e+00,2.536413056163827395e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.700000000000000000e+01,1.360000000000000142e+01,1.736945460070239353e-02,2.550003553379904808e+00,2.550131230316764697e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.800000000000000000e+01,1.440000000000000036e+01,1.615029921478085967e-02,2.562096485765789744e+00,2.562228494026736136e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.900000000000000000e+01,1.520000000000000107e+01,1.507064210835483593e-02,2.573542199528106700e+00,2.573678402439321555e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.000000000000000000e+01,1.600000000000000000e+01,1.410898692847368033e-02,2.584061765049527892e+00,2.584202072909484560e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.100000000000000000e+01,1.680000000000000071e+01,1.324771742508221509e-02,2.593983858057817393e+00,2.594128215955372685e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.200000000000000000e+01,1.760000000000000142e+01,1.247258858767489285e-02,2.603286662797918982e+00,2.603435050352953084e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.300000000000000000e+01,1.840000000000000213e+01,1.177182090140677963e-02,2.612102179441496475e+00,2.612254600144862771e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.400000000000000000e+01,1.920000000000000284e+01,1.113566689060708353e-02,2.620459970761175761e+00,2.620616453839119231e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.500000000000000000e+01,2.000000000000000000e+01,1.055596384579984490e-02,2.628424507275868294e+00,2.628585101729442819e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.600000000000000000e+01,2.080000000000000071e+01,1.002584472779835013e-02,2.636027473704924073e+00,2.636192248586311848e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.700000000000000000e+01,2.160000000000000142e+01,9.539486840046917243e-03,2.643305743259872553e+00,2.643474783943734696e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.800000000000000000e+01,2.240000000000000213e+01,9.091926936981757981e-03,2.650283986807728809e+00,2.650457393748006485e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.900000000000000000e+01,2.320000000000000284e+01,8.678908683964467463e-03,2.656985560480783715e+00,2.657163446151079800e+00,0.000000000000000000e+00
8.000000000000000444e-01,3.000000000000000000e+01,2.400000000000000000e+01,8.296763659256762430e-03,2.663428357312722206e+00,2.663610844049305371e+00,0.000000000000000000e+00
8.000000000000000444e-01,3.100000000000000000e+01,2.480000000000000071e+01,7.942314163831596524e-03,2.669628174160363354e+00,2.669815391277801542e+00,0.000000000000000000e+00
8.000000000000000444e-01,3.200000000000000000e+01,2.560000000000000142e+01,7.612795089585867696e-03,2.675597938996895131e+00,2.675790020279988024e+00,0.000000000000000000e+00
