sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.330000000000000000e+02,1.067172021757726826e-03,2.740394455673094143e+00,2.741240038762768449e+00,2.714111785028836987e+00,2.761617223880808769e+00
1.340000000000000000e+02,1.056279730969018633e-03,2.738381852779994574e+00,2.739243469905353834e+00,2.711950679125526786e+00,2.759773202521562219e+00
1.350000000000000000e+02,1.045586221408884324e-03,2.736345509670397469e+00,2.737223326890012132e+00,2.709734142167236737e+00,2.757904125717030919e+00
1.360000000000000000e+02,1.035086507547348716e-03,2.734285859218247516e+00,2.735180039219178294e+00,2.707468877928890905e+00,2.756010405404644370e+00
1.370000000000000000e+02,1.024775762580543755e-03,2.732203326139539534e+00,2.733114028202885848e+00,2.705182730575105499e+00,2.754092446034858810e+00
1.380000000000000000e+02,1.014649312313262988e-03,2.730098327187996610e+00,2.731025707158667881e+00,2.702876115212862640e+00,2.752150799516166035e+00
1.390000000000000000e+02,1.004702629318015563e-03,2.727971271346631532e+00,2.728915481606928761e+00,2.700549438078018394e+00,2.750198357827116968e+00
1.400000000000000000e+02,9.949313273562416203e-04,2.725822560013939189e+00,2.726783749460990780e+00,2.698203096774701493e+00,2.748226238154113599e+00
1.410000000000000000e+02,9.853311560482137278e-04,2.723652587184839380e+00,2.724630901211687828e+00,2.695863268303817506e+00,2.746235714256883398e+00
1.420000000000000000e+02,9.758979957789044131e-04,2.721461739627664134e+00,2.722457320107618095e+00,2.693485287644861170e+00,2.744225135102570157e+00
1.430000000000000000e+02,9.666278528278502910e-04,2.719250397055256840e+00,2.720263382329971780e+00,2.691074744106333849e+00,2.742194855356743677e+00
1.440000000000000000e+02,9.575168547117239755e-04,2.717018932292405875e+00,2.718049457163264737e+00,2.688645055044759591e+00,2.740145222129438451e+00
1.450000000000000000e+02,9.485612457289556302e-04,2.714767711438830666e+00,2.715815907161260867e+00,2.686196590614578827e+00,2.738076575177467387e+00
1.460000000000000000e+02,9.397573826963642307e-04,2.712497094027047861e+00,2.713563088308127202e+00,2.683729714035277159e+00,2.735989247100344190e+00
1.470000000000000000e+02,9.311017308683093834e-04,2.710207433176820224e+00,2.711291350175754289e+00,2.681253519985073108e+00,2.733883563532094829e+00
1.480000000000000000e+02,9.225908600294043969e-04,2.707899075745058060e+00,2.709001036076490454e+00,2.678761891717837074e+00,2.731759843328696036e+00
1.490000000000000000e+02,9.142214407523332857e-04,2.705572362471759806e+00,2.706692483211837974e+00,2.676253762631589428e+00,2.729638835660144647e+00
1.500000000000000000e+02,9.059902408127693202e-04,2.703227628122053527e+00,2.704366022816990789e+00,2.673729456140762739e+00,2.727501162295505210e+00
1.510000000000000000e+02,8.978941217538397501e-04,2.700865201624319756e+00,2.702021980301634319e+00,2.671188903139095405e+00,2.725344037936006547e+00
1.520000000000000000e+02,8.899300355929814013e-04,2.698485406205171522e+00,2.699660675386880371e+00,2.668556614024911955e+00,2.723168029679828184e+00
1.530000000000000000e+02,8.820950216644232430e-04,2.696088559519590699e+00,2.697282422238238553e+00,2.665965798649899021e+00,2.720974264211392324e+00
1.540000000000000000e+02,8.743862035908988055e-04,2.693674973778589443e+00,2.694887529595012765e+00,2.663359255498932043e+00,2.718763025208756012e+00
1.550000000000000000e+02,8.668007863785136659e-04,2.691244955873287381e+00,2.692476300896261332e+00,2.660737293708865359e+00,2.716526494889377474e+00
1.560000000000000000e+02,8.593360536290396180e-04,2.688798807494995557e+00,2.690049034403380279e+00,2.658100216939550009e+00,2.714178826835547120e+00
1.570000000000000000e+02,8.519893648641853508e-04,2.686336825252731764e+00,2.687606023318816373e+00,2.655453971238622479e+00,2.711867034911724428e+00
1.580000000000000000e+02,8.447581529566934588e-04,2.683859300787033053e+00,2.685147555901886030e+00,2.652793261567427674e+00,2.709578756683129530e+00
1.590000000000000000e+02,8.376399216633720812e-04,2.681366520881097948e+00,2.682673915581693436e+00,2.650118304505711286e+00,2.707275575936992862e+00
1.600000000000000000e+02,8.306322432554253364e-04,2.678858767568611743e+00,2.680185381066053196e+00,2.647429382413453602e+00,2.704956764836735417e+00
1.610000000000000000e+02,8.237327562416847052e-04,2.676336318238709211e+00,2.677682226448014013e+00,2.644726772802048043e+00,2.702623084163938927e+00
1.620000000000000000e+02,8.169391631805651222e-04,2.673799445738023639e+00,2.675164721309358562e+00,2.642010748446430135e+00,2.700275222210973158e+00
1.630000000000000000e+02,8.102492285767842100e-04,2.671248418470305364e+00,2.672633130821103986e+00,2.639281577493859832e+00,2.697913415565028838e+00
1.640000000000000000e+02,8.036607768590772706e-04,2.668683500492528449e+00,2.670087715841180209e+00,2.636539523569955357e+00,2.695501418046887476e+00
1.650000000000000000e+02,7.971716904353401412e-04,2.666104951608899487e+00,2.667528733009361108e+00,2.633784845881882664e+00,2.693059837281347235e+00
