rho,sigma,rho_sigma,P_mean,Ds_of_mean_P,mean_Ds,absolute_truncation_bound
5.999999999999999778e-01,4.200000000000000000e+01,2.519999999999999929e+01,7.873873232216953982e-03,2.690480173726098823e+00,2.690654227935533438e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.300000000000000000e+01,2.580000000000000071e+01,7.628513449451012826e-03,2.694638541589005065e+00,2.694814437709231125e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.400000000000000000e+01,2.639999999999999858e+01,7.395824712311819399e-03,2.698693865942807690e+00,2.698871544543886447e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.500000000000000000e+01,2.700000000000000000e+01,7.174898295253191553e-03,2.702648887076286588e+00,2.702828291233799085e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.600000000000000000e+01,2.759999999999999787e+01,6.964908470255117522e-03,2.706506045524608162e+00,2.706687120747040431e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.700000000000000000e+01,2.819999999999999929e+01,6.765103363051647514e-03,2.710267534008136803e+00,2.710450228221931823e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.800000000000000000e+01,2.879999999999999716e+01,6.574796980700050621e-03,2.713935340874633173e+00,2.714119604452090329e+00,0.000000000000000000e+00
5.999999999999999778e-01,4.900000000000000000e+01,2.939999999999999858e+01,6.393362240447528731e-03,2.717511286338066157e+00,2.717697072155184301e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.000000000000000000e+01,3.000000000000000000e+01,6.220224857310993789e-03,2.720997052618844059e+00,2.721184316132254200e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.100000000000000000e+01,3.059999999999999787e+01,6.054857970380135047e-03,2.724394208928667460e+00,2.724582908263414094e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.200000000000000000e+01,3.119999999999999929e+01,5.896777406519048206e-03,2.727704232105644166e+00,2.727894328146605485e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.300000000000000000e+01,3.179999999999999716e+01,5.745537495619616741e-03,2.730928523587799805e+00,2.731119980069140141e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.400000000000000000e+01,3.239999999999999858e+01,5.600727364441108157e-03,2.734068423307713935e+00,2.734261206896976937e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.500000000000000000e+01,3.300000000000000000e+01,5.461967646829359903e-03,2.737125221006670550e+00,2.737319301380354730e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.600000000000000000e+01,3.360000000000000142e+01,5.328907557123670029e-03,2.740100165393565046e+00,2.740295515301955920e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.700000000000000000e+01,3.419999999999999574e+01,5.201222281139331570e-03,2.742994471503701792e+00,2.743191066824529400e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.800000000000000000e+01,3.479999999999999716e+01,5.078610645505651430e-03,2.745809326564766284e+00,2.746007146344824790e+00,0.000000000000000000e+00
5.999999999999999778e-01,5.900000000000000000e+01,3.539999999999999858e+01,4.960793031545874220e-03,2.748545894626162944e+00,2.748744921110930939e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.000000000000000000e+01,3.600000000000000000e+01,4.847509504472677019e-03,2.751205320169044288e+00,2.751405538820966612e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.100000000000000000e+01,3.660000000000000142e+01,4.738518132574620276e-03,2.753788730880629032e+00,2.753990130386389179e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.200000000000000000e+01,3.719999999999999574e+01,4.633593474397963707e-03,2.756297239746489325e+00,2.756499812014429729e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.300000000000000000e+01,3.779999999999999716e+01,4.532525214774774276e-03,2.758731946591118867e+00,2.758935686739664828e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.400000000000000000e+01,3.839999999999999858e+01,4.435116932989567780e-03,2.761093939173271394e+00,2.761298845511647393e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.500000000000000000e+01,3.900000000000000000e+01,4.341184988474739229e-03,2.763384293928004887e+00,2.763590367930013336e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.600000000000000000e+01,3.960000000000000142e+01,4.250557511232842811e-03,2.765604076429994063e+00,2.765811322702062203e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.700000000000000000e+01,4.019999999999999574e+01,4.163073485744956184e-03,2.767754341640082938e+00,2.767962767884733832e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.800000000000000000e+01,4.079999999999999716e+01,4.078581918475569432e-03,2.769836133985795978e+00,2.770045750961349640e+00,0.000000000000000000e+00
5.999999999999999778e-01,6.900000000000000000e+01,4.139999999999999858e+01,3.996941080256504082e-03,2.771850487319290846e+00,2.772061308796843537e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.000000000000000000e+01,4.200000000000000000e+01,3.918017815850997204e-03,2.773798424786556360e+00,2.774010467504832267e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.100000000000000000e+01,4.260000000000000142e+01,3.841686913886601783e-03,2.775680958634376250e+00,2.775894242253408972e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.200000000000000000e+01,4.319999999999999574e+01,3.767830531119871831e-03,2.777499089979378333e+00,2.777713637033503158e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.300000000000000000e+01,4.379999999999999716e+01,3.696337665672963426e-03,2.779253808555957939e+00,2.779469644406748596e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.400000000000000000e+01,4.439999999999999858e+01,3.627103674475619464e-03,2.780946092456724195e+00,2.781163245246266680e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.500000000000000000e+01,4.500000000000000000e+01,3.560029830666633713e-03,2.782576907876900485e+00,2.782795408481788080e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.600000000000000000e+01,4.560000000000000142e+01,3.495022917166740965e-03,2.784147208871361912e+00,2.784367090857904792e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.700000000000000000e+01,4.619999999999999574e+01,3.431994853038064942e-03,2.785657937129028205e+00,2.785879236709522644e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.800000000000000000e+01,4.679999999999999716e+01,3.370862349601137613e-03,2.787110021769676482e+00,2.787332777760092917e+00,0.000000000000000000e+00
5.999999999999999778e-01,7.900000000000000000e+01,4.739999999999999858e+01,3.311546593594739182e-03,2.788504379167085823e+00,2.788728632946550601e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.000000000000000000e+01,4.800000000000000000e+01,3.253972954942216389e-03,2.789841912798006085e+00,2.790067708269690527e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.100000000000000000e+01,4.860000000000000142e+01,3.198070716934627022e-03,2.791123513119670996e+00,2.791350896673214343e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.200000000000000000e+01,4.919999999999999574e+01,3.143772826860046984e-03,2.792350057476168157e+00,2.792579077951852895e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.300000000000000000e+01,4.979999999999999716e+01,3.091015665303228650e-03,2.793522410030792713e+00,2.793753118685096126e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.400000000000000000e+01,5.039999999999999858e+01,3.039738832513290238e-03,2.794641421726351993e+00,2.794873872199028053e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.500000000000000000e+01,5.100000000000000000e+01,2.989884950391660280e-03,2.795707930271333463e+00,2.795942178553615154e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.600000000000000000e+01,5.160000000000000142e+01,2.941399478790832859e-03,2.796722760148969034e+00,2.796958864552946622e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.700000000000000000e+01,5.219999999999999574e+01,2.894230544937885421e-03,2.797686722649973756e+00,2.797924743779221401e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.800000000000000000e+01,5.279999999999999716e+01,2.848328784907376305e-03,2.798600615926257529e+00,2.798840616647088719e+00,0.000000000000000000e+00
5.999999999999999778e-01,8.900000000000000000e+01,5.339999999999999858e+01,2.803647196167405060e-03,2.799465225063053175e+00,2.799707270476511134e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.000000000000000000e+01,5.400000000000000000e+01,2.760141000311688853e-03,2.800281322169170473e+00,2.800525479583498623e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.100000000000000000e+01,5.460000000000000142e+01,2.717767515170447807e-03,2.801049666483486522e+00,2.801296005387071020e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.200000000000000000e+01,5.519999999999999574e+01,2.676486035565009327e-03,2.801771004494700623e+00,2.802019596529158108e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.300000000000000000e+01,5.579999999999999716e+01,2.636257722035871554e-03,2.802446070074294138e+00,2.802696989007549710e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.400000000000000000e+01,5.639999999999999858e+01,2.597045496932509981e-03,2.803075584620401628e+00,2.803328906319703329e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.500000000000000000e+01,5.700000000000000000e+01,2.558813947306085631e-03,2.803660257211335605e+00,2.803916059615992218e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.600000000000000000e+01,5.759999999999999432e+01,2.521529234093982264e-03,2.804200784767359345e+00,2.804459147861081636e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.700000000000000000e+01,5.819999999999999574e+01,2.485159007128375386e-03,2.804697852219906640e+00,2.804958858002432276e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.800000000000000000e+01,5.879999999999999716e+01,2.449672325540189384e-03,2.805152132686249633e+00,2.805415865144670118e+00,0.000000000000000000e+00
5.999999999999999778e-01,9.900000000000000000e+01,5.939999999999999858e+01,2.415039583165400419e-03,2.805564287648701693e+00,2.805830832727737700e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.000000000000000000e+02,6.000000000000000000e+01,2.381232438592847424e-03,2.805934967138516978e+00,2.806204412710104013e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.010000000000000000e+02,6.059999999999999432e+01,2.348223749522078494e-03,2.806264809921619197e+00,2.806537245753511378e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.020000000000000000e+02,6.119999999999999574e+01,2.315987511126451313e-03,2.806554443688061617e+00,2.806829961411192009e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.030000000000000000e+02,6.179999999999999716e+01,2.284498798140921667e-03,2.806804485241154890e+00,2.807083178316406968e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.040000000000000000e+02,6.239999999999999858e+01,2.253733710416257457e-03,2.807015540687566535e+00,2.807297504370970920e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.050000000000000000e+02,6.300000000000000000e+01,2.223669321701403530e-03,2.807188205629370881e+00,2.807473536936394343e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.060000000000000000e+02,6.359999999999999432e+01,2.194283631434352285e-03,2.807323065352989033e+00,2.807611863021516108e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.070000000000000000e+02,6.420000000000000284e+01,2.165555519338647171e-03,2.807420695019204437e+00,2.807713059471317774e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.080000000000000000e+02,6.479999999999999716e+01,2.137464702638049684e-03,2.807481659851760902e+00,2.807777693154220433e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.090000000000000000e+02,6.539999999999999147e+01,2.109991695716083998e-03,2.807506515322979457e+00,2.807806321146686823e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.100000000000000000e+02,6.600000000000000000e+01,2.083117772060065400e-03,2.807495807339018157e+00,2.807799490917095131e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.110000000000000000e+02,6.659999999999999432e+01,2.056824928341065544e-03,2.807450072422413179e+00,2.807757740506948707e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.120000000000000000e+02,6.720000000000000284e+01,2.031095850492215405e-03,2.807369837891473985e+00,2.807681598709609538e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.130000000000000000e+02,6.779999999999999716e+01,2.005913881657687189e-03,2.807255622038570486e+00,2.807571585246656731e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.140000000000000000e+02,6.839999999999999147e+01,1.981262991893907848e-03,2.807107934304232888e+00,2.807428210941456559e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.150000000000000000e+02,6.900000000000000000e+01,1.957127749513049193e-03,2.806927275448991121e+00,2.807251977889766881e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.160000000000000000e+02,6.959999999999999432e+01,1.933493293966548907e-03,2.806714137722650548e+00,2.807043379627886637e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.170000000000000000e+02,7.020000000000000284e+01,1.910345310173671178e-03,2.806469005029962993e+00,2.806802901297589248e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.180000000000000000e+02,7.079999999999999716e+01,1.887670004206662075e-03,2.806192353093195369e+00,2.806531019807341210e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.190000000000000000e+02,7.139999999999999147e+01,1.865454080250212405e-03,2.805884649611428028e+00,2.806228203991217640e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.200000000000000000e+02,7.200000000000000000e+01,1.843684718758518580e-03,2.805546354418071431e+00,2.805894914765338033e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.210000000000000000e+02,7.259999999999999432e+01,1.822349555738468499e-03,2.805177919633285111e+00,2.805531605279436569e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.220000000000000000e+02,7.320000000000000284e+01,1.801436663092311321e-03,2.804779789813800939e+00,2.805138721066489982e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.230000000000000000e+02,7.379999999999999716e+01,1.780934529957559249e-03,2.804352402101169872e+00,2.804716700189892276e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.240000000000000000e+02,7.439999999999999147e+01,1.760832044986039785e-03,2.803896186364821741e+00,2.804265973386111721e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.250000000000000000e+02,7.500000000000000000e+01,1.741118479507838867e-03,2.803411565342848633e+00,2.803786964205094545e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.260000000000000000e+02,7.559999999999999432e+01,1.721783471529364333e-03,2.802898954780170371e+00,2.803280089148091125e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.270000000000000000e+02,7.620000000000000284e+01,1.702817010518097376e-03,2.802358763563726374e+00,2.802745757802367343e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.280000000000000000e+02,7.679999999999999716e+01,1.684209422929594437e-03,2.801791393853630296e+00,2.802184372972077231e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.290000000000000000e+02,7.739999999999999147e+01,1.665951358435196388e-03,2.801197241212493694e+00,2.801596330807941904e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.300000000000000000e+02,7.800000000000000000e+01,1.648033776811432590e-03,2.800576694732112237e+00,2.800982020933072469e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.310000000000000000e+02,7.859999999999999432e+01,1.630447935454662229e-03,2.799930137156843468e+00,2.800341826566572045e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.320000000000000000e+02,7.920000000000000284e+01,1.613185377486664159e-03,2.799257945004348880e+00,2.799676124644690844e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.330000000000000000e+02,7.979999999999999716e+01,1.596237920419098710e-03,2.798560488683203396e+00,2.798985285938272227e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.340000000000000000e+02,8.039999999999999147e+01,1.579597645346643604e-03,2.797838132609565598e+00,2.798269675169354542e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.350000000000000000e+02,8.100000000000000000e+01,1.563256886640508256e-03,2.797091235319802749e+00,2.797529651124480488e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.360000000000000000e+02,8.159999999999999432e+01,1.547208222115714063e-03,2.796320149581273284e+00,2.796765566765582189e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.370000000000000000e+02,8.220000000000000284e+01,1.531444463647125978e-03,2.795525222500907958e+00,2.795977769338700014e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.380000000000000000e+02,8.279999999999999716e+01,1.515958648210714681e-03,2.794706795630671259e+00,2.795166600480171404e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.390000000000000000e+02,8.339999999999999147e+01,1.500744029327926192e-03,2.793865205071747404e+00,2.794332396321308920e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.400000000000000000e+02,8.400000000000000000e+01,1.485794068892308441e-03,2.793000781576354452e+00,2.793475487590610484e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.410000000000000000e+02,8.459999999999999432e+01,1.471102429358799556e-03,2.792113850647108375e+00,2.792596199713502703e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.420000000000000000e+02,8.520000000000000284e+01,1.456662966277178558e-03,2.791204732634090302e+00,2.791694852910463265e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.430000000000000000e+02,8.579999999999999716e+01,1.442469721152280730e-03,2.790273742830148063e+00,2.790771762292847846e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.440000000000000000e+02,8.639999999999999147e+01,1.428516914614530063e-03,2.789321191565246494e+00,2.789827237957768880e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.450000000000000000e+02,8.700000000000000000e+01,1.414798939885310520e-03,2.788347384297071407e+00,2.788861585079636107e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.460000000000000000e+02,8.759999999999999432e+01,1.401310356522561269e-03,2.787352621700652566e+00,2.787875104000787196e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.470000000000000000e+02,8.820000000000000284e+01,1.388045884432780128e-03,2.786337199757148664e+00,2.786868090320703040e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.480000000000000000e+02,8.879999999999999716e+01,1.375000398136405708e-03,2.785301409838832232e+00,2.785840834982064251e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.490000000000000000e+02,8.939999999999999147e+01,1.362168921274278192e-03,2.784245538793799657e+00,2.784793624356529218e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.500000000000000000e+02,9.000000000000000000e+01,1.349546621343509925e-03,2.783169869029060717e+00,2.783726740328591021e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.510000000000000000e+02,9.059999999999999432e+01,1.337128804651790005e-03,2.782074678591062167e+00,2.782640460377013181e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.520000000000000000e+02,9.120000000000000284e+01,1.324910911479692177e-03,2.780960241245369335e+00,2.781535057655593501e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.530000000000000000e+02,9.179999999999999716e+01,1.312888511441150617e-03,2.779826826554595787e+00,2.780410801072432658e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.540000000000000000e+02,9.239999999999999147e+01,1.301057299032767726e-03,2.778674699954428728e+00,2.779267955366349074e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.550000000000000000e+02,9.300000000000000000e+01,1.289413089363141557e-03,2.777504122828981625e+00,2.778106781183871554e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.560000000000000000e+02,9.359999999999999432e+01,1.277951814053827212e-03,2.776315352584095120e+00,2.776927535153410176e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.570000000000000000e+02,9.420000000000000284e+01,1.266669517304036844e-03,2.775108642718775886e+00,2.775730469957609969e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.580000000000000000e+02,9.479999999999999716e+01,1.255562352111541527e-03,2.773884242897533881e+00,2.774515834406981796e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.590000000000000000e+02,9.539999999999999147e+01,1.244626576642659816e-03,2.772642399017917647e+00,2.773283873508701980e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.600000000000000000e+02,9.600000000000000000e+01,1.233858550744598367e-03,2.771383353278626505e+00,2.772034828535714368e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.610000000000000000e+02,9.659999999999999432e+01,1.223254732593696869e-03,2.770107344247514369e+00,2.770768937095717366e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.620000000000000000e+02,9.720000000000000284e+01,1.212811675473521788e-03,2.768814606926000454e+00,2.769486433196849617e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.630000000000000000e+02,9.779999999999999716e+01,1.202526024677021046e-03,2.767505372813714004e+00,2.768187547313372576e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.640000000000000000e+02,9.839999999999999147e+01,1.192394514527252017e-03,2.766179869970905258e+00,2.766872506449748581e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.650000000000000000e+02,9.900000000000000000e+01,1.182413965511478274e-03,2.764838323080788474e+00,2.765541534203270313e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.660000000000000000e+02,9.959999999999999432e+01,1.172581281523663770e-03,2.763480953510379035e+00,2.764194850826542815e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.670000000000000000e+02,1.002000000000000028e+02,1.162893447210674438e-03,2.762107979369390343e+00,2.762832673287729524e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.680000000000000000e+02,1.007999999999999972e+02,1.153347525417693824e-03,2.760719615568816732e+00,2.761455215329721824e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.690000000000000000e+02,1.013999999999999915e+02,1.143940654728600737e-03,2.759316073878339548e+00,2.760062687529164727e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.700000000000000000e+02,1.020000000000000000e+02,1.134670047097246842e-03,2.757897562982826400e+00,2.758655297353768354e+00,0.000000000000000000e+00
5.999999999999999778e-01,1.710000000000000000e+02,1.025999999999999943e+02,1.125532985565782466e-03,nan,nan,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,nan,nan,0.000000000000000000e+00
8.000000000000000444e-01,1.000000000000000000e+00,8.000000000000000444e-01,2.000000000000018985e-01,3.999999999999952482e+00,3.999999999999956923e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.000000000000000000e+00,1.600000000000000089e+00,2.000000000000018985e-01,8.719824218750181766e-01,8.719824218750177325e-01,0.000000000000000000e+00
8.000000000000000444e-01,3.000000000000000000e+00,2.400000000000000355e+00,1.128017578124992509e-01,2.777258914889816133e+00,2.777314290958387222e+00,0.000000000000000000e+00
8.000000000000000444e-01,4.000000000000000000e+00,3.200000000000000178e+00,9.557343750000006632e-02,1.715580296565106577e+00,1.715592779864858031e+00,0.000000000000000000e+00
8.000000000000000444e-01,5.000000000000000000e+00,4.000000000000000000e+00,7.181078125000005252e-02,2.435227453224513727e+00,2.435281018203079295e+00,0.000000000000000000e+00
8.000000000000000444e-01,6.000000000000000000e+00,4.800000000000000711e+00,6.059832031250000917e-02,2.126373603847574678e+00,2.126404799713501159e+00,0.000000000000000000e+00
8.000000000000000444e-01,7.000000000000000000e+00,5.600000000000000533e+00,5.033500312499999269e-02,2.379511375067588030e+00,2.379563308423812362e+00,0.000000000000000000e+00
8.000000000000000444e-01,8.000000000000000000e+00,6.400000000000000355e+00,4.348793281249999781e-02,2.310115760920313122e+00,2.310163930856569792e+00,0.000000000000000000e+00
8.000000000000000444e-01,9.000000000000000000e+00,7.200000000000000178e+00,3.777723325000000715e-02,2.405288056001297470e+00,2.405348378980320945e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.000000000000000000e+01,8.000000000000000000e+00,3.339180748749998734e-02,2.403251247481607678e+00,2.403316262296576689e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.100000000000000000e+01,8.800000000000000711e+00,2.975234295000000334e-02,2.446283384935900695e+00,2.446358117849860125e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.200000000000000000e+01,9.600000000000001421e+00,2.677520183100000686e-02,2.459879110892220666e+00,2.459961273106129998e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.300000000000000000e+01,1.040000000000000036e+01,2.426369631049999850e-02,2.484589653999746517e+00,2.484680409892889852e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.400000000000000000e+01,1.120000000000000107e+01,2.213786884477999747e-02,2.499843872514813992e+00,2.499942200593095354e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.500000000000000000e+01,1.200000000000000000e+01,2.031075232606000674e-02,2.517113115738404350e+00,2.517218904166573790e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.600000000000000000e+01,1.280000000000000071e+01,1.872957144008400091e-02,2.530905246085174642e+00,2.531017781184962345e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.700000000000000000e+01,1.360000000000000142e+01,1.734807916264527808e-02,2.544508398504985891e+00,2.544627232344468304e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.800000000000000000e+01,1.440000000000000036e+01,1.613296360906751534e-02,2.556539259514860607e+00,2.556663824867217105e+00,0.000000000000000000e+00
8.000000000000000444e-01,1.900000000000000000e+01,1.520000000000000107e+01,1.505671500492829738e-02,2.567985673724251239e+00,2.568115517349262245e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.000000000000000000e+01,1.600000000000000000e+01,1.409794106033041873e-02,2.578547776639785738e+00,2.578682462222633198e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.100000000000000000e+01,1.680000000000000071e+01,1.323910427611261001e-02,2.588553912528666068e+00,2.588693075424266965e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.200000000000000000e+01,1.760000000000000142e+01,1.246602986164916695e-02,2.597972232296203998e+00,2.598115551001201062e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.300000000000000000e+01,1.840000000000000213e+01,1.176699521122443609e-02,2.606931257553932291e+00,2.607078460083972260e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.400000000000000000e+01,1.920000000000000284e+01,1.113230170410010531e-02,2.615454695013809783e+00,2.615605546399871528e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.500000000000000000e+01,2.000000000000000000e+01,1.055382726296198379e-02,2.623603507856615114e+00,2.623757805485858352e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.600000000000000000e+01,2.080000000000000071e+01,1.002473937496331166e-02,2.631405532604250030e+00,2.631563098701170222e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.700000000000000000e+01,2.160000000000000142e+01,9.539244391646824889e-03,2.638894813259379024e+00,2.639055489577182723e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.800000000000000000e+01,2.240000000000000213e+01,9.092403725054777272e-03,2.646093364249271218e+00,2.646257007400585337e+00,0.000000000000000000e+00
8.000000000000000444e-01,2.900000000000000000e+01,2.320000000000000284e+01,8.679981921577439169e-03,2.653022430588594549e+00,2.653188908462134954e+00,0.000000000000000000e+00
8.000000000000000444e-01,3.000000000000000000e+01,2.400000000000000000e+01,8.298328320397934527e-03,2.659698049229950900e+00,2.659867238438603732e+00,0.000000000000000000e+00
8.000000000000000444e-01,3.100000000000000000e+01,2.480000000000000071e+01,7.944280333389704477e-03,2.666134500256348794e+00,2.666306284307216945e+00,0.000000000000000000e+00
8.000000000000000444e-01,3.200000000000000000e+01,2.560000000000000142e+01,7.615085743734763615e-03,2.672343418605898968e+00,2.672517686829319228e+00,0.000000000000000000e+00
8.000000000000000444e-01,3.300000000000000000e+01,2.640000000000000213e+01,7.308338949971291895e-03,2.678334985580211658e+00,2.678511632516468843e+00,0.000000000000000000e+00
8.000000000000000444e-01,3.400000000000000000e+01,2.720000000000000284e+01,7.021928777183652701e-03,2.684117886673507591e+00,2.684296811895722001e+00,0.000000000000000000e+00
8.000000000000000444e-01,3.500000000000000000e+01,2.800000000000000000e+01,6.753995284389348493e-03,2.689699795665640991e+00,2.689880903843638649e+00,0.000000000000000000e+00
