sigma,P_mean,Ds_of_mean_P,mean_Ds,Ds_block4_ci_low,Ds_block4_ci_high
1.910000000000000000e+02,5.794881359468946570e-04,2.910290068427713539e+00,2.911087026996682869e+00,2.874857455106345050e+00,2.935619732706345797e+00
1.920000000000000000e+02,5.751023428117459741e-04,2.909363936087085989e+00,2.910172483441332059e+00,2.873687405375238590e+00,2.934890682705653564e+00
1.930000000000000000e+02,5.707736462816046267e-04,2.908429349045943635e+00,2.909249494534345892e+00,2.872508986683904642e+00,2.934152543057495510e+00
1.940000000000000000e+02,5.665010224775108086e-04,2.907486437251759703e+00,2.908318189903688289e+00,2.871322334766130080e+00,2.933405804653876903e+00
1.950000000000000000e+02,5.622834708200447453e-04,2.906535328202715540e+00,2.907378696740172241e+00,2.870127583017683559e+00,2.932648025481186860e+00
1.960000000000000000e+02,5.581200133882651630e-04,2.905576146998462228e+00,2.906431139847154288e+00,2.868937425806062258e+00,2.931863829018162892e+00
1.970000000000000000e+02,5.540096942993130843e-04,2.904609016388484122e+00,2.905475641689132971e+00,2.867819662614759402e+00,2.931071530331462061e+00
1.980000000000000000e+02,5.499515791079178902e-04,2.903634056819978326e+00,2.904512322438848937e+00,2.866694325100025420e+00,2.930271249415833612e+00
1.990000000000000000e+02,5.459447542250722924e-04,2.902651386485373131e+00,2.903541300024116811e+00,2.865561524655080738e+00,2.929463103984678796e+00
2.000000000000000000e+02,5.419883263551750641e-04,2.901661121368269036e+00,2.902562690173541515e+00,2.864421370731670802e+00,2.928644584903075554e+00
2.010000000000000000e+02,5.380814219509709494e-04,2.900663375288303314e+00,2.901576606460876562e+00,2.863274996540156714e+00,2.927694992562575482e+00
2.020000000000000000e+02,5.342231866856415662e-04,2.899658259945962158e+00,2.900583160349460066e+00,2.862125591976839356e+00,2.926724590301835960e+00
2.030000000000000000e+02,5.304127849414280076e-04,2.898645884965627584e+00,2.899582461234708308e+00,2.860969145580272155e+00,2.925746664393936936e+00
2.040000000000000000e+02,5.266493993141951185e-04,2.897626357937801878e+00,2.898574616486358835e+00,2.859805758740887160e+00,2.924761619501304644e+00
2.050000000000000000e+02,5.229322301333646627e-04,2.896599784461590055e+00,2.897559731489915524e+00,2.858615447183686875e+00,2.923769568850413059e+00
2.060000000000000000e+02,5.192604949966715937e-04,2.895566268184990300e+00,2.896537909687112666e+00,2.857454630529726813e+00,2.922770623234063780e+00
2.070000000000000000e+02,5.156334283192219288e-04,2.894525910844861993e+00,2.895509252615407814e+00,2.856266722037274164e+00,2.921764891063312497e+00
2.080000000000000000e+02,5.120502808963442757e-04,2.893478812306489178e+00,2.894473859946873340e+00,2.855072265655714592e+00,2.920752478418834119e+00
2.090000000000000000e+02,5.085103194797548206e-04,2.892425070601547965e+00,2.893431829526639465e+00,2.853871354919689907e+00,2.919733489101908663e+00
2.100000000000000000e+02,5.050128263665698948e-04,2.891364781966268005e+00,2.892383257409620878e+00,2.852664081792822603e+00,2.918708024682420632e+00
2.110000000000000000e+02,5.015570990007188869e-04,2.890298040877950392e+00,2.891328237897660802e+00,2.851450536700842697e+00,2.917722551022746025e+00
2.120000000000000000e+02,4.981424495863319511e-04,2.889224940091022820e+00,2.890266863575136735e+00,2.850230808562896012e+00,2.916821657424375491e+00
2.130000000000000000e+02,4.947682047126865032e-04,2.888145570672660867e+00,2.889199225343777044e+00,2.849004984822273823e+00,2.915932954459489856e+00
2.140000000000000000e+02,4.914337049903196985e-04,2.887060022037435392e+00,2.888125412457786201e+00,2.847773151477330789e+00,2.914903530625033490e+00
2.150000000000000000e+02,4.881383046979234619e-04,2.885968381981323549e+00,2.887045512557007143e+00,2.846535393110837031e+00,2.913843883412543967e+00
2.160000000000000000e+02,4.848813714396584310e-04,2.884870736714736150e+00,2.885959611699968619e+00,2.845292140668642666e+00,2.912913132416441453e+00
2.170000000000000000e+02,4.816622858125328178e-04,2.883767170895266130e+00,2.884867794396529295e+00,2.843983270013150655e+00,2.911980457688171597e+00
2.180000000000000000e+02,4.784804410835084084e-04,2.882657767660036452e+00,2.883770143639604822e+00,2.842658583914956960e+00,2.911042485184702322e+00
2.190000000000000000e+02,4.753352428760063229e-04,2.881542608655936366e+00,2.882666740935705185e+00,2.841327736609907451e+00,2.910136229385952955e+00
2.200000000000000000e+02,4.722261088655037038e-04,2.880421774071186380e+00,2.881557666335901491e+00,2.839990814874774561e+00,2.909162335775290043e+00
2.210000000000000000e+02,4.691524684839103805e-04,2.879295342665179280e+00,2.880442998465583937e+00,2.838647904192698412e+00,2.908191999431649410e+00
2.220000000000000000e+02,4.661137626324467101e-04,2.878163391797279758e+00,2.879322814553365806e+00,2.837299088776578326e+00,2.907218142064662114e+00
2.230000000000000000e+02,4.631094434027320256e-04,2.877025997456577056e+00,2.878197190460015875e+00,2.835945197284210462e+00,2.906229211152099534e+00
2.240000000000000000e+02,4.601389738058220226e-04,2.875883234289237311e+00,2.877066200706220211e+00,2.834586751091345835e+00,2.905296957718553674e+00
2.250000000000000000e+02,4.572018275089319446e-04,2.874735175626242256e+00,2.875929918500168103e+00,2.833311796633289248e+00,2.904324158886138818e+00
2.260000000000000000e+02,4.542974885795974518e-04,2.873581893510793517e+00,2.874788415764407024e+00,2.832031520786587375e+00,2.903346513266876983e+00
2.270000000000000000e+02,4.514254512370303616e-04,2.872423458724562284e+00,2.873641763162021689e+00,2.830745988719344020e+00,2.902364088988137247e+00
2.280000000000000000e+02,4.485852196104407694e-04,2.871259940813639222e+00,2.872490030122978766e+00,2.829455264624670008e+00,2.901404285477178213e+00
2.290000000000000000e+02,4.457763075040981353e-04,2.870091408113645048e+00,2.871333284868525570e+00,2.828159411740535756e+00,2.900498146143001499e+00
2.300000000000000000e+02,4.429982381689205151e-04,2.868917927774990773e+00,2.870171594436448093e+00,2.826858492371722154e+00,2.899598525995788378e+00
2.310000000000000000e+02,4.402505440803783474e-04,2.867739565786933564e+00,2.869005024705320928e+00,2.825552567910337487e+00,2.898520062793175533e+00
2.320000000000000000e+02,4.375327667225199714e-04,2.866556387001713446e+00,2.867833640418046670e+00,2.824241698855539884e+00,2.897548737323361490e+00
2.330000000000000000e+02,4.348444563779172681e-04,2.865368455157642824e+00,2.866657505205287837e+00,2.822925944833322376e+00,2.896573183427398668e+00
2.340000000000000000e+02,4.321851719233549163e-04,2.864175832901832752e+00,2.865476681607834308e+00,2.821607964041070726e+00,2.895521199406200008e+00
2.350000000000000000e+02,4.295544806310736918e-04,2.862978581812909873e+00,2.864291231099366453e+00,2.820286440040220555e+00,2.894415719864683378e+00
2.360000000000000000e+02,4.269519579754037144e-04,2.861776762422456155e+00,2.863101214107733661e+00,2.818960206588310147e+00,2.893305205840795757e+00
2.370000000000000000e+02,4.243771874446127619e-04,2.860570434236958004e+00,2.861906690036860379e+00,2.817629319699110013e+00,2.892228286723730779e+00
2.380000000000000000e+02,4.218297603578142845e-04,2.859359655758393348e+00,2.860707717287215068e+00,2.816293834610144486e+00,2.891205991734033809e+00
2.390000000000000000e+02,4.193092756867750916e-04,2.858144484505170002e+00,2.859504353276662858e+00,2.814953805798872999e+00,2.890195359056264568e+00
2.400000000000000000e+02,4.168153398824753133e-04,2.856924977031847224e+00,2.858296654460281250e+00,2.813609286999160464e+00,2.889156168452456264e+00
2.410000000000000000e+02,4.143475667062739985e-04,2.855701188948831959e+00,2.857084676349751717e+00,2.812260331217200982e+00,2.888113023771784249e+00
2.420000000000000000e+02,4.119055770655410302e-04,2.854473174942013358e+00,2.855868473533256235e+00,2.810906990746394385e+00,2.887065975269022644e+00
2.430000000000000000e+02,4.094889988536186388e-04,2.853240988791490462e+00,2.854648099693642305e+00,2.809549317183416939e+00,2.886018085751873574e+00
2.440000000000000000e+02,4.070974667939840906e-04,2.852004683389695483e+00,2.853423607627150194e+00,2.808105613062017447e+00,2.885052141670549020e+00
2.450000000000000000e+02,4.047306222884853449e-04,2.850764310760282250e+00,2.852195049261689874e+00,2.806620386181581051e+00,2.883934641037374735e+00
2.460000000000000000e+02,4.023881132695277061e-04,2.849519922074686740e+00,2.850962475673611163e+00,2.805128955993566375e+00,2.882830253621678107e+00
2.470000000000000000e+02,4.000695940560968704e-04,2.848271567670147331e+00,2.849725937105849649e+00,2.803632704755142591e+00,2.881766290571971645e+00
2.480000000000000000e+02,3.977747252134980764e-04,2.847019297067367560e+00,2.848485482984967287e+00,2.802133234559538888e+00,2.880698703003564898e+00
2.490000000000000000e+02,3.955031734167077629e-04,2.845763158985544994e+00,2.847241161936964193e+00,2.800630603579751021e+00,2.879627155940235550e+00
2.500000000000000000e+02,3.932546113172284458e-04,2.844503201359367406e+00,2.845993021803671752e+00,2.799124869003647653e+00,2.878548584292776269e+00
2.510000000000000000e+02,3.910287174133430035e-04,2.843239471355679004e+00,2.844741109659302936e+00,2.797616087050722289e+00,2.877467876269728997e+00
2.520000000000000000e+02,3.888251759236698696e-04,2.841972015387753459e+00,2.843485471825236033e+00,2.796104312988921592e+00,2.876455317480739460e+00
2.530000000000000000e+02,3.866436766639251869e-04,2.840700879131010659e+00,2.842226153885433870e+00,2.794589601150895941e+00,2.875437771333743342e+00
2.540000000000000000e+02,3.844839149267937489e-04,2.839426107538519428e+00,2.840963200701654756e+00,2.793072004950157616e+00,2.874416344597892969e+00
2.550000000000000000e+02,3.823455913648237813e-04,2.838147744854833565e+00,2.839696656427451060e+00,2.791551576897083109e+00,2.873249267674137464e+00
2.560000000000000000e+02,3.802284118762554654e-04,nan,nan,nan,nan
